round,tick,weapon_name,is_headshot,penetration_amount,has_replay,is_flash_assist,is_through_smoke,is_attacker_blind,is_noscope,second,player_id_fixed,attacker_id_fixed,assister_id_fixed,player_x_pos,player_y_pos,player_z_pos,player_x_vel,player_y_vel,player_z_vel,player_phi_ang,player_theta_ang,player_weapon_code,player_team_code,attacker_x_pos,attacker_y_pos,attacker_z_pos,attacker_x_vel,attacker_y_vel,attacker_z_vel,attacker_phi_ang,attacker_theta_ang,attacker_weapon_code,attacker_team_code,assister_x_pos,assister_y_pos,assister_z_pos,assister_x_vel,assister_y_vel,assister_z_vel,assister_phi_ang,assister_theta_ang,assister_weapon_code,assister_team_code
12,74249,mp7,False,0,False,0,0,0,0,1160.140625,8,1,7,-1914.3360595703125,1375.5604248046875,34.52382278442383,-99.59375,-8.9921875,-11.713623046875,95.05816650390625,95.49969482421875,9,2,-2099.067138671875,2054.978271484375,2.4902076721191406,-145.546875,-136.21875,4.636962890625,96.37103271484375,-73.42060089111328,33,3,-1380.8817138671875,2539.32666015625,4.196300506591797,0.0,0.0,0.0,163.55654907226562,-2.3215484619140625,42,3
12,74406,planted_c4,False,0,True,0,0,0,0,1162.59375,1,,,-2131.93017578125,1828.814208984375,3.091848850250244,0.0,0.0,0.0,94.86386108398438,45.47996520996094,33,3,,,,,,,,,,,,,,,,,,,,
12,74406,planted_c4,False,0,True,0,0,0,0,1162.59375,7,,,-1380.8817138671875,2539.32666015625,4.196300506591797,0.0,0.0,0.0,163.55654907226562,-2.3215484619140625,42,3,,,,,,,,,,,,,,,,,,,,
12,74406,planted_c4,False,0,True,0,0,0,0,1162.59375,3,,,-373.948486328125,1507.7891845703125,-73.6875,-102.5859375,-237.859375,74.0,104.90501403808594,-107.03361511230469,42,3,,,,,,,,,,,,,,,,,,,,
12,74406,planted_c4,False,0,True,0,0,0,0,1162.59375,5,,,-1921.4658203125,1986.1453857421875,40.625,-137.109375,-165.609375,151.0,105.27099609375,-117.69241333007812,7,3,,,,,,,,,,,,,,,,,,,,
13,77303,glock,True,0,False,0,0,0,0,1207.859375,9,10,,1302.706787109375,1623.099365234375,1.0312504768371582,-43.203125,58.890625,0.0,91.61636352539062,-92.77576446533203,61,3,1218.2347412109375,890.5555419921875,-0.40411376953125,-229.765625,17.19921875,-2.19140625,91.97994995117188,84.28024291992188,4,2,,,,,,,,,,
13,77584,glock,True,0,False,0,0,0,0,1212.25,2,3,,-273.3360595703125,2222.474853515625,-124.28271484375,13.203125,-104.84375,-6.9765625,99.08157348632812,-107.75527954101562,61,3,-517.8760986328125,1781.1229248046875,-118.9609375,0.0,0.0,0.0,90.0,61.5361328125,4,2,,,,,,,,,,
13,77720,usp_silencer,True,0,False,0,0,0,0,1214.375,3,6,,-353.04296875,1575.7158203125,-126.4693603515625,220.90234375,-35.6484375,4.125,94.3560791015625,110.1121826171875,4,2,-227.70623779296875,1398.4869384765625,32.03125,0.0,0.0,0.0,122.3399658203125,130.08428955078125,61,3,,,,,,,,,,
13,77832,usp_silencer,True,0,False,0,0,0,0,1216.125,5,8,,-1999.0181884765625,1132.8670654296875,34.35210037231445,51.859375,-4.2421875,-1.93310546875,92.28721618652344,85.63946533203125,4,2,-1962.0513916015625,2127.58984375,-2.1951904296875,-49.0234375,4.328125,-0.1328125,89.12005615234375,-92.49526977539062,61,3,,,,,,,,,,
13,78179,glock,False,0,False,0,0,0,0,1221.546875,6,1,10,411.95281982421875,1946.2080078125,96.03124237060547,0.78515625,-67.5234375,0.0,91.298095703125,59.024383544921875,61,3,797.8603515625,2479.584716796875,96.03673553466797,-229.8671875,-8.484375,2.1396484375,91.06533813476562,-127.562255859375,4,2,772.9443969726562,2557.471435546875,94.53175354003906,-74.515625,45.5625,0.35400390625,91.78184509277344,-120.68412780761719,4,2
13,78203,usp_silencer,False,0,False,0,0,0,0,1221.921875,7,4,8,-438.67962646484375,1914.8994140625,-77.140625,-95.91796875,-125.65625,-94.0,121.46141052246094,-135.3453826904297,59,2,-864.4722290039062,2533.89453125,-40.96875,106.046875,34.09375,0.0,97.25234985351562,-54.078826904296875,61,3,-1278.869873046875,2268.580078125,4.839987277984619,33.734375,98.90625,5.66693115234375,97.94757080078125,-14.9451904296875,61,3
13,78684,usp_silencer,True,0,False,0,0,0,0,1229.4375,10,4,,516.66455078125,2146.027587890625,-118.5576171875,2.9921875,45.390625,-10.6015625,91.62803649902344,177.91293334960938,4,2,-283.862060546875,2204.822509765625,-125.3302001953125,6.31640625,180.9375,8.78515625,91.82131958007812,-3.042877197265625,61,3,,,,,,,,,,
13,81422,glock,False,0,False,0,0,0,0,1272.21875,4,1,,778.7786865234375,2346.97119140625,-36.572265625,42.16796875,71.453125,18.90625,90.1685791015625,-27.53173828125,61,3,1460.5670166015625,1944.5438232421875,-10.7025146484375,-28.625,-59.3828125,-0.30078125,94.2005615234375,149.73678588867188,4,2,,,,,,,,,,
13,82643,glock,True,0,False,0,0,0,0,1291.296875,8,1,10,1116.3511962890625,2178.322265625,4.085917949676514,-6.84375,84.484375,5.285369873046875,96.29757690429688,0.42950439453125,61,3,1383.896240234375,2168.701171875,-5.05218505859375,0.015625,-28.703125,-0.19140625,90.46246337890625,178.25558471679688,4,2,,,,,,,,,,
14,84406,ssg08,True,0,False,0,0,0,0,1318.84375,8,10,,-412.8629150390625,1855.15673828125,-127.35400390625,136.58984375,-80.8984375,-2.58203125,86.64505004882812,-90.12496948242188,1,3,-427.75286865234375,-243.7113037109375,0.6641631126403809,0.0,0.0,0.0,93.31993103027344,89.81015014648438,40,2,,,,,,,,,,
14,85194,ssg08,True,0,False,0,0,0,0,1331.15625,2,10,,-282.3973388671875,1029.8697509765625,-53.43524169921875,-27.8203125,3.3828125,-0.84765625,83.80027770996094,-97.05013275146484,61,3,-372.73126220703125,483.9148254394531,-5.22467041015625,-14.71875,5.900390625,-0.578125,96.974609375,79.98388671875,40,2,,,,,,,,,,
14,86468,ssg08,True,0,False,0,0,0,0,1351.0625,4,10,,-993.4722290039062,2482.346923828125,-13.048828125,-9.765625,-23.5625,1.38671875,99.74830627441406,-23.024932861328125,28,3,34.61139678955078,2036.2374267578125,-122.9097900390625,-11.6650390625,-8.453125,-0.265625,85.31878662109375,156.55859375,40,2,,,,,,,,,,
14,86595,ssg08,True,0,False,0,0,0,0,1353.046875,6,10,7,-1557.531982421875,2207.47998046875,-1.9674072265625,0.0,0.0,0.0,93.59494018554688,-0.294921875,40,3,-199.30316162109375,2162.032470703125,-126.10992431640625,0.0,0.0,0.0,85.43724060058594,178.11618041992188,40,2,104.7834701538086,2341.9833984375,-29.46875,-43.7822265625,6.609375,-117.0,99.5196533203125,-155.69412231445312,40,2
14,86625,tec9,True,0,False,0,0,0,0,1353.515625,9,3,,1299.15283203125,997.217041015625,-4.66326904296875,29.234375,-221.40234375,-6.765625,91.09347534179688,178.689208984375,27,3,830.3519287109375,1021.0744018554688,0.3911314010620117,-15.94140625,80.0234375,0.3985595703125,87.94075012207031,-1.5875244140625,30,2,,,,,,,,,,
15,89836,ssg08,True,0,False,0,0,0,0,1403.6875,8,7,,-487.85076904296875,2413.17236328125,-93.04119873046875,-8.85546875,-0.609375,-0.31640625,97.425048828125,-86.09230041503906,10,3,-474.828125,1796.1102294921875,-123.6131591796875,12.734375,-0.0390625,-1.265625,86.92245483398438,90.76596069335938,40,2,,,,,,,,,,
15,89877,mp5sd,False,0,False,0,0,0,0,1404.328125,3,6,,385.7032165527344,1801.49853515625,103.03125,30.5625,-12.2734375,0.0,93.14175415039062,68.21856689453125,7,2,637.4457397460938,2455.03955078125,97.03153991699219,0.0,0.0,0.0,90.37387084960938,-111.60015106201172,23,3,,,,,,,,,,
15,89916,ak47,True,0,False,0,0,0,0,1404.9375,6,5,3,649.0984497070312,2450.406005859375,97.06243896484375,33.73828125,-13.0625,0.2529296875,90.63789367675781,-110.9842300415039,23,3,307.8779602050781,1815.205810546875,96.71287536621094,52.505859375,-28.6171875,-0.4658203125,91.74923706054688,61.61785888671875,7,2,,,,,,,,,,
15,90214,glock,True,0,False,0,0,0,0,1409.59375,4,7,,-1043.9901123046875,2444.23388671875,3.3109374046325684,46.5703125,57.703125,-3.905853271484375,102.91923522949219,-35.593292236328125,1,3,-571.31884765625,2197.364501953125,-122.448486328125,-65.31640625,230.9375,-11.55859375,78.5615234375,152.9774169921875,4,2,,,,,,,,,,
15,90567,mac10,False,0,False,0,0,0,0,1415.109375,2,1,,1323.534423828125,1504.19384765625,2.171875,59.921875,-54.421875,-315.0,86.39065551757812,89.4122314453125,61,3,1380.0621337890625,2781.318359375,111.35852813720703,154.921875,-7.671875,-1.06689453125,95.46673583984375,-92.8179931640625,17,2,,,,,,,,,,
15,90689,ak47,False,0,False,0,0,0,0,1417.015625,9,5,1,1295.8681640625,1124.6435546875,-0.63031005859375,-81.2578125,8.6875,1.2734375,85.81661987304688,84.3568115234375,61,3,1382.589111328125,2654.16015625,89.19328308105469,-6.6015625,0.34375,0.48486328125,93.53176879882812,-93.04492950439453,7,2,1548.974853515625,2768.450927734375,116.84062194824219,-60.5390625,8.390625,1.46533203125,95.46673583984375,-97.90294647216797,17,2
15,91079,inferno,False,0,False,0,0,0,0,1423.109375,7,7,4,547.785888671875,2133.16845703125,-107.5625,0.0,0.0,0.0,80.28877258300781,12.213714599609375,59,2,547.785888671875,2133.16845703125,-107.5625,0.0,0.0,0.0,80.28877258300781,12.213714599609375,59,2,,,,,,,,,,
16,92345,ssg08,True,1,False,0,0,0,0,1442.890625,2,7,,-488.125732421875,2142.697998046875,-115.53125,-249.984375,-0.296875,-258.0,93.87130737304688,-91.54254913330078,516,3,-410.50054931640625,-359.0997314453125,0.6938161849975586,0.0,0.0,0.0,92.08740234375,91.4649658203125,40,2,,,,,,,,,,
16,93224,ssg08,False,0,False,0,0,0,0,1456.625,4,7,,-1316.9261474609375,2672.687255859375,130.03125,5.5546875,8.0,0.0,104.0772705078125,-34.74082946777344,9,3,-457.2447509765625,2081.43896484375,-126.89794921875,0.0,0.0,0.0,77.79693603515625,145.92831420898438,40,2,,,,,,,,,,
16,93305,ak47,True,0,False,0,1,0,0,1457.890625,6,5,,297.82659912109375,1375.148681640625,0.28525257110595703,2.146484375,26.6796875,-0.065399169921875,89.77993774414062,175.1402587890625,16,3,-129.226806640625,1414.2364501953125,-0.38592529296875,40.75390625,-23.7265625,0.09765625,92.25357055664062,-4.418914794921875,7,2,,,,,,,,,,
16,93830,ak47,False,0,False,0,0,0,0,1466.09375,9,3,,1192.171142578125,2901.637451171875,127.90530395507812,-4.578125,4.28125,0.0517578125,90.99459838867188,-133.10760498046875,9,3,321.23040771484375,2006.98974609375,97.9134521484375,0.0,0.0,0.0,89.73599243164062,45.841827392578125,7,2,,,,,,,,,,
16,94078,ak47,False,0,False,0,0,0,0,1469.96875,8,3,,388.1666259765625,2394.740234375,-119.96875,-57.134765625,53.015625,0.0,94.98745727539062,-128.92489624023438,61,3,505.35809326171875,2103.836181640625,-117.6282958984375,0.0,0.0,0.0,94.19746398925781,111.63070678710938,7,2,,,,,,,,,,
17,97366,mac10,True,0,False,0,0,0,0,1521.34375,6,1,,-785.025146484375,1440.831787109375,-111.986083984375,24.51171875,1.0546875,0.19921875,89.912109375,2.248077392578125,10,3,-763.955810546875,1334.0335693359375,-111.6785888671875,0.0,0.0,0.0,91.22601318359375,100.82565307617188,17,2,,,,,,,,,,
17,97464,aug,False,0,False,0,0,0,0,1522.875,7,9,4,-545.0427856445312,1911.87158203125,-76.21875,-5.296875,28.890625,-134.0,85.58657836914062,100.3621826171875,40,2,-437.47216796875,1647.566650390625,-125.5025634765625,-181.76953125,72.34375,1.1875,86.93962097167969,115.62252807617188,8,3,-1345.941162109375,2683.940673828125,130.03125,118.28125,-1.390625,0.0,105.48281860351562,-38.65470886230469,61,3
17,97732,mac10,False,0,False,0,0,0,0,1527.0625,9,1,,-411.8798828125,1855.564697265625,-127.36627197265625,26.32421875,-1.203125,-0.40625,89.37548828125,-92.99583435058594,8,3,-404.1138916015625,1298.1480712890625,-121.66961669921875,142.0078125,-110.3828125,1.4765625,93.27598571777344,90.67599487304688,17,2,,,,,,,,,,
17,98056,m4a1_silencer,True,0,False,0,0,0,0,1532.125,5,2,,347.2455749511719,1917.54296875,96.44788360595703,19.439453125,-8.8515625,-1.3994140625,90.60562133789062,65.82080078125,7,2,677.4188842773438,2629.887939453125,94.3267822265625,0.0,0.0,0.0,90.17474365234375,-115.1205825805664,60,3,,,,,,,,,,
17,99273,mac10,False,0,False,0,0,0,0,1551.140625,2,1,5,1277.8770751953125,2931.72705078125,128.0180206298828,0.0,0.0,0.0,92.73593139648438,-138.5228271484375,60,3,342.8550720214844,2097.20751953125,96.4053726196289,0.0,0.0,0.0,90.68321228027344,41.234771728515625,17,2,,,,,,,,,,
17,99433,ak47,True,0,False,0,0,0,0,1553.640625,4,3,,-451.5941162109375,1874.9847412109375,-125.486083984375,-95.9296875,-78.4765625,5.0390625,117.66014099121094,143.10723876953125,8,3,-412.99560546875,1439.978271484375,-126.74432373046875,0.0,0.0,0.0,89.55126953125,94.480712890625,7,2,,,,,,,,,,
17,99903,awp,True,1,False,0,0,0,0,1560.984375,8,10,7,-1588.2540283203125,2228.47900390625,-2.40399169921875,0.234375,4.34375,0.00390625,95.86703491210938,-3.203887939453125,9,3,358.25958251953125,2189.493408203125,-125.5816650390625,-0.150390625,-9.296875,0.06640625,86.23924255371094,178.88247680664062,9,2,,,,,,,,,,
18,102329,ssg08,True,0,False,0,0,0,1,1598.890625,9,7,,342.9581604003906,1554.9122314453125,3.161681652069092,-18.21484375,-0.140625,0.261688232421875,93.56539916992188,-146.31454467773438,48,3,228.5837860107422,1507.431884765625,1.6324050426483154,-103.2392578125,106.421875,3.5457611083984375,92.13958740234375,17.550323486328125,40,2,,,,,,,,,,
18,102611,ssg08,True,0,False,0,0,0,0,1603.296875,6,7,,1018.189208984375,2181.953369140625,3.6254162788391113,-13.08984375,75.359375,11.015106201171875,80.54008483886719,179.39816284179688,16,3,460.2274169921875,2188.124267578125,95.92353057861328,-0.1484375,-7.03125,-0.00048828125,101.81887817382812,-1.15185546875,40,2,,,,,,,,,,
18,102690,famas,True,0,False,0,0,0,0,1604.53125,7,2,6,483.8914794921875,2163.0947265625,128.515625,150.45703125,-117.359375,199.0,103.99624633789062,-28.909149169921875,40,2,1281.41650390625,2807.922119140625,127.044189453125,0.0,0.0,0.0,90.61111450195312,-141.78851318359375,10,3,,,,,,,,,,
18,103259,famas,False,0,False,0,0,0,0,1613.421875,5,2,,371.0425720214844,1958.4381103515625,96.0405044555664,13.4921875,-10.3125,-0.0078125,88.41900634765625,48.25640869140625,7,2,1138.211669921875,2829.16943359375,127.03125,0.0,0.0,0.0,92.32841491699219,-131.07684326171875,10,3,,,,,,,,,,
18,103313,famas,False,0,False,0,0,0,0,1614.265625,10,2,,387.6428527832031,1904.53759765625,95.98776245117188,36.72265625,-40.9609375,0.55810546875,93.92108154296875,32.11235046386719,9,2,1138.211669921875,2829.16943359375,127.03125,0.0,0.0,0.0,92.503173828125,-129.30152893066406,10,3,,,,,,,,,,
18,103752,mac10,False,0,False,0,0,0,0,1621.125,2,1,,1261.957275390625,2884.883544921875,127.76278686523438,-37.421875,42.984375,0.25830078125,90.66947937011719,-135.85040283203125,61,3,831.787109375,2502.794189453125,135.28125,77.5546875,105.234375,-153.0,98.30050659179688,40.343505859375,17,2,,,,,,,,,,
18,103955,m4a1_silencer,False,0,False,0,0,0,0,1624.296875,1,8,2,1161.7762451171875,2799.9619140625,127.03125,84.078125,-78.046875,0.0,95.80833435058594,-134.46990966796875,17,2,350.4093017578125,1958.557861328125,96.10742950439453,1.193359375,-1.140625,-0.01806640625,94.70248413085938,46.35749816894531,60,3,,,,,,,,,,
18,105203,ak47,True,0,False,0,0,0,0,1643.796875,8,3,,1125.3994140625,2392.31982421875,96.08849334716797,-7.40625,26.390625,-0.56298828125,95.25250244140625,-163.3848876953125,60,3,351.5359802246094,2178.391845703125,96.8153076171875,0.0,0.0,0.0,89.97357177734375,15.501022338867188,7,2,,,,,,,,,,
18,105219,m4a1_silencer,True,0,False,0,0,0,0,1644.046875,3,4,8,351.5359802246094,2178.391845703125,96.8153076171875,0.0,0.0,0.0,90.23757934570312,15.184478759765625,7,2,1235.5853271484375,2727.402099609375,98.60735321044922,-5.7890625,4.75,-0.8349609375,91.38290405273438,-147.84405517578125,60,3,,,,,,,,,,
19,108076,famas,True,0,False,0,0,0,0,1688.6875,3,6,,226.9280242919922,1403.6534423828125,-0.04669189453125,-8.15625,2.078125,-0.06640625,90.87135314941406,75.7655029296875,7,2,386.2270202636719,2015.2374267578125,95.87287902832031,7.26171875,67.5,0.162109375,99.15194702148438,-104.25235748291016,10,3,,,,,,,,,,
19,108460,awp,False,0,False,0,0,0,0,1694.6875,8,10,,371.1478271484375,2239.459228515625,-125.75115966796875,0.0,0.0,0.0,82.68516540527344,-14.197418212890625,61,3,-558.3806762695312,1981.2440185546875,-117.74566650390625,0.0,0.0,0.0,90.68423461914062,15.277175903320312,9,2,,,,,,,,,,
19,108519,famas,False,0,False,0,0,0,0,1695.609375,5,6,9,426.21759033203125,1714.7435302734375,78.30967712402344,19.8828125,-12.8203125,-8.99169921875,97.50091552734375,102.09353637695312,7,2,457.9419250488281,2607.096923828125,95.3294906616211,0.7421875,13.421875,0.0078125,91.82614135742188,-92.98828125,10,3,355.81890869140625,2233.888427734375,96.76005554199219,90.28515625,13.03125,-2.978515625,99.88838195800781,-81.40869140625,60,3
19,108829,ak47,True,0,False,0,0,0,0,1700.453125,2,1,,-2017.5059814453125,1482.5384521484375,33.213863372802734,-35.3515625,-27.078125,2.65576171875,91.42616271972656,-61.95396423339844,60,3,-1890.5284423828125,1202.9154052734375,31.998882293701172,-52.59375,-4.5625,-0.23681640625,94.52224731445312,113.24124145507812,7,2,,,,,,,,,,
19,108860,ssg08,False,0,False,0,0,0,0,1700.9375,6,7,,1077.3914794921875,2756.321044921875,106.36253356933594,68.875,173.953125,110.05126953125,94.92805480957031,-69.18399810791016,10,3,1319.75830078125,1789.7537841796875,53.375,0.0,0.0,-69.0,87.76496887207031,105.24868774414062,40,2,,,,,,,,,,
19,109421,awp,False,0,False,0,0,0,0,1709.703125,9,10,5,-398.5025634765625,2090.118896484375,-128.9034423828125,-102.4296875,-70.5625,-1.58203125,90.66571044921875,151.46917724609375,60,3,-747.929931640625,2264.806396484375,-111.3548583984375,0.0,0.0,0.0,93.65740966796875,-24.76214599609375,9,2,,,,,,,,,,
19,109633,ak47,False,0,False,0,0,0,0,1713.015625,1,4,2,-1941.7957763671875,2456.183349609375,21.906896591186523,-44.3828125,45.46875,7.8624267578125,94.03988647460938,30.055160522460938,7,2,-1647.2730712890625,2651.982666015625,6.827116012573242,7.0625,-10.390625,-0.703857421875,90.60733032226562,-146.954833984375,7,3,,,,,,,,,,
19,109777,awp,True,0,False,0,0,0,0,1715.265625,4,10,1,-1612.4405517578125,2630.9150390625,4.891905784606934,21.71875,152.640625,10.35113525390625,82.91622924804688,-1.267547607421875,7,3,-1256.4654541015625,2675.680908203125,128.47848510742188,0.0,0.0,0.0,105.71353149414062,-170.23521423339844,9,2,,,,,,,,,,
20,112115,m4a1,True,0,False,0,0,0,0,1751.796875,1,8,,-644.7567138671875,1487.439697265625,-111.40618896484375,46.2734375,-7.8984375,-0.58203125,91.06498718261719,-16.143722534179688,17,2,-278.16314697265625,1272.4466552734375,-114.0794677734375,-21.98046875,-23.4609375,5.86328125,89.64260864257812,149.09512329101562,16,3,,,,,,,,,,
20,112225,m4a1_silencer,False,0,False,0,0,0,0,1753.515625,7,4,,-1802.622314453125,2175.84228515625,-1.568359375,0.0,0.0,0.0,91.50546264648438,4.04193115234375,40,2,-1195.684326171875,2210.154541015625,2.8972373008728027,6.7421875,-64.875,-0.072052001953125,96.712646484375,-173.6536865234375,60,3,,,,,,,,,,
20,112291,awp,False,0,False,0,0,0,0,1754.546875,8,5,,-339.56787109375,976.2655029296875,-40.71734619140625,-26.2578125,2.1875,-12.03515625,93.1348876953125,-94.93732452392578,16,3,-411.8680419921875,-109.43408203125,-0.68212890625,0.0,0.0,0.0,93.69381713867188,85.47705078125,9,2,,,,,,,,,,
20,113676,famas,False,0,False,0,0,0,0,1776.1875,3,6,,1386.6942138671875,2737.44482421875,105.25370788574219,-19.640625,36.859375,5.47314453125,91.29364013671875,-151.93508911132812,7,2,364.4026184082031,2185.878662109375,96.44508361816406,0.0,0.0,0.0,89.25189208984375,28.809585571289062,10,3,,,,,,,,,,
20,113852,awp,False,0,False,0,0,0,0,1778.9375,2,10,,1236.88037109375,2773.271484375,127.03125,75.7421875,35.84375,659.154296875,96.57839965820312,-70.00900268554688,10,3,1632.2708740234375,1783.3797607421875,-0.26934814453125,0.0,0.0,0.0,84.86869812011719,112.43820190429688,9,2,,,,,,,,,,
20,114392,famas,False,0,False,0,0,0,0,1787.375,10,6,,1755.5140380859375,2015.9178466796875,60.03125,47.3515625,16.046875,0.0,159.77210998535156,105.38394165039062,9,2,397.7912292480469,2166.119873046875,95.66317749023438,0.0,0.0,0.0,92.66212463378906,-6.852386474609375,10,3,,,,,,,,,,
20,114921,awp,False,0,False,0,0,0,0,1795.640625,6,5,,281.3785095214844,1851.1304931640625,97.80857849121094,11.130859375,2.2421875,-0.16796875,108.964111328125,-78.80046844482422,10,3,344.2417297363281,1525.107177734375,2.383239984512329,0.0,0.0,0.0,79.40402221679688,99.10800170898438,9,2,,,,,,,,,,
20,115212,m4a1_silencer,False,0,False,0,0,0,0,1800.1875,5,4,8,333.9903564453125,1922.7265625,97.402099609375,0.0,0.0,0.0,89.27833557128906,43.24699401855469,9,2,1051.7344970703125,2626.76806640625,96.53125,11.4296875,-11.546875,0.0,90.77590942382812,-135.3004150390625,60,3,,,,,,,,,,
21,118028,awp,True,0,False,0,0,0,0,1844.1875,3,9,,1323.8414306640625,1193.54345703125,-0.1029052734375,0.0,0.0,0.0,86.013671875,89.25396728515625,7,2,1346.559326171875,2877.064208984375,122.78231811523438,0.0,0.0,0.0,93.66015625,-90.7196044921875,9,3,,,,,,,,,,
21,118159,awp,False,0,False,0,0,0,0,1846.234375,1,9,,1369.942626953125,887.0804443359375,-9.37066650390625,0.0,0.0,0.0,86.98529052734375,92.23330688476562,7,2,1279.44091796875,2903.211181640625,127.98725891113281,-26.421875,-1.125,-0.00146484375,93.47991943359375,-87.4786376953125,9,3,,,,,,,,,,
21,118639,ak47,False,0,False,0,0,0,0,1853.734375,9,5,1,1174.962890625,3001.063232421875,128.62228393554688,-57.4921875,-75.4375,0.2744140625,66.76254272460938,-128.8438720703125,43,3,354.3490295410156,1845.1639404296875,95.76158142089844,-13.5234375,9.6953125,0.46435546875,88.48629760742188,54.2103271484375,7,2,,,,,,,,,,
21,118705,awp,False,0,False,0,0,0,0,1854.765625,6,10,,843.2973022460938,2424.415771484375,127.03125,0.0,0.0,0.0,92.81593322753906,-134.17156982421875,10,3,275.0068664550781,1823.0201416015625,97.1598892211914,0.0,0.0,0.0,89.78335571289062,46.230804443359375,9,2,,,,,,,,,,
21,118969,m4a1_silencer,False,0,False,0,0,0,0,1858.890625,10,8,2,522.9672241210938,2165.6005859375,127.03125,15.578125,6.921875,0.0,114.19670104980469,16.72393798828125,9,2,841.5838012695312,2258.739990234375,-25.4886474609375,3.359375,-12.4375,0.26953125,69.73263549804688,-165.08949279785156,60,3,-391.707763671875,1506.8182373046875,-126.31243896484375,-24.171875,-111.8125,-0.2734375,83.01406860351562,-63.23455810546875,10,3
21,119333,ak47,False,0,False,0,0,0,0,1864.578125,8,5,,735.2987670898438,2150.29736328125,-64.96649169921875,47.6171875,-20.59375,17.0546875,94.78488159179688,-105.52436828613281,60,3,528.183837890625,2349.228759765625,127.0677490234375,0.0,0.0,0.0,135.14076232910156,-43.84162902832031,7,2,,,,,,,,,,
21,119388,m4a1_silencer,False,0,False,0,0,0,0,1865.4375,7,4,6,729.4400024414062,2254.579833984375,-56.169677734375,-124.10546875,42.890625,-25.44140625,94.80720520019531,-169.50909423828125,40,2,-314.5999755859375,2071.588623046875,-127.7305908203125,42.875,46.53125,-0.55859375,87.26783752441406,8.58203125,60,3,,,,,,,,,,
21,120837,awp,False,0,False,0,0,0,0,1888.078125,5,2,4,1383.8306884765625,868.0637817382812,-10.1246337890625,-39.7109375,211.296875,4.3125,95.11276245117188,98.52780151367188,7,2,1232.4229736328125,2283.9462890625,13.612020492553711,0.0,0.0,0.0,91.57000732421875,-84.39285278320312,9,3,847.4290771484375,2231.40625,-25.72186279296875,189.47265625,68.28125,59.80078125,80.01548767089844,-6.496002197265625,60,3
22,123218,m4a1_silencer,False,0,False,0,0,0,0,1925.28125,10,9,,-137.1842041015625,1425.8741455078125,-0.46368408203125,-3.109375,57.8984375,-0.375,100.4771728515625,-175.8684539794922,40,2,133.09347534179688,1358.2015380859375,-0.06683349609375,-82.080078125,83.375,-0.171875,92.85232543945312,167.7958984375,60,3,,,,,,,,,,
22,123309,m4a1_silencer,False,0,False,0,0,0,0,1926.703125,7,9,,-182.09075927734375,1338.3646240234375,35.703125,51.609375,-72.109375,-96.0,119.77294921875,-77.52777099609375,43,2,127.90611267089844,1419.3162841796875,-0.35467529296875,-15.7939453125,103.1015625,-0.54296875,93.8507080078125,-170.1929931640625,60,3,,,,,,,,,,
22,123337,galilar,True,0,False,0,0,0,0,1927.140625,8,3,,-1648.718505859375,945.2134399414062,31.086843490600586,-11.75,-67.9375,1.303466796875,93.35494995117188,-97.14008331298828,42,3,-1653.6329345703125,721.7118530273438,31.623456954956055,0.0,0.0,0.0,93.61691284179688,86.66668701171875,13,2,,,,,,,,,,
22,123469,usp_silencer,True,0,False,0,0,0,0,1929.203125,5,9,,-158.931640625,1316.1875,0.08786678314208984,11.34375,-16.3359375,0.02581787109375,92.9937744140625,33.69163513183594,33,2,48.96735382080078,1424.0736083984375,-0.42608642578125,26.85595703125,-52.796875,0.43359375,94.65888977050781,-153.12606811523438,61,3,,,,,,,,,,
22,123505,mac10,False,0,False,0,0,0,0,1929.765625,9,1,5,71.75435638427734,1378.9627685546875,-0.06793212890625,66.732421875,-97.875,0.51953125,91.75885009765625,-137.34283447265625,61,3,-209.838623046875,1278.4224853515625,0.32839202880859375,35.61328125,210.9609375,-0.080108642578125,93.316162109375,22.00665283203125,17,2,,,,,,,,,,
22,123746,mac10,True,0,False,0,0,0,0,1933.53125,6,1,,275.5135498046875,1889.951904296875,98.28656005859375,0.0,0.0,0.0,103.42013549804688,-89.49153900146484,16,3,264.6341857910156,1369.63623046875,0.26250600814819336,66.736328125,-2.6640625,0.2186279296875,89.2161865234375,87.6873779296875,17,2,,,,,,,,,,
22,123786,m4a1_silencer,False,0,False,0,0,0,0,1934.15625,3,4,,-1992.584228515625,1922.790771484375,1.0908622741699219,16.25,-47.34375,0.0,97.15451049804688,19.00360107421875,60,2,-1724.6617431640625,2015.5789794921875,-4.6070556640625,-14.3125,51.625,0.21875,97.08377075195312,-164.630126953125,60,3,,,,,,,,,,
22,125215,mac10,False,0,False,0,0,0,0,1956.484375,2,1,,1384.4345703125,2323.427978515625,11.668935775756836,1.265625,64.734375,10.745849609375,99.6387939453125,87.8758544921875,516,3,327.7648010253906,2030.1048583984375,96.4791259765625,0.0,0.0,0.0,96.95401000976562,14.728546142578125,17,2,,,,,,,,,,
22,126912,m4a1_silencer,False,0,False,0,0,0,0,1983.0,1,4,6,-1106.1180419921875,2539.74462890625,38.56752395629883,-30.21875,26.59375,13.445068359375,93.55751037597656,-125.69766998291016,17,2,-1707.655517578125,1676.6177978515625,2.576423168182373,6.25,-4.4453125,-0.057952880859375,91.21432495117188,54.55810546875,60,3,,,,,,,,,,
